2020/03/17 17:01:24.884492,ETH/USDT,ask,120.84555691,0.12130248
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.88554436,0.01658574
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.9,0.1
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.9347855,0.13778321
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.93826095,0.01671707
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.9392567,0.01225042
2020/03/17 17:01:24.884492,ETH/USDT,ask,120.99,0.03330281
2020/03/17 17:01:24.884492,ETH/USDT,ask,121.,0.0218097
2020/03/17 17:01:24.884492,ETH/USDT,ask,121.01637159,100.99
2020/03/17 17:01:24.884492,ETH/USDT,ask,121.09932933,0.01651537
2020/03/17 17:01:24.884492,ETH/USDT,ask,121.41708,0.08325833
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00163399,24434.152275
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00163378,391729.60863
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00163348,10595.39543415
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00163333,657.56963006
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00161701,858476.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.001617,619.04762523
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00161296,399936.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.0016,1320.51275627
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00159663,407335.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00158102,157647.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.001581,633.14358634
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00154985,159055.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00154639,1940.00219867
2020/03/17 17:01:24.884asd81437.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.001546,647.4773674
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.001512,4630.29101191
2020/03/17 17:01:24.884492,DOGE/asd6126
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00147501,50050.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00145374,1972.551
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00145001,50050.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00144601,7607.13964634
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.001446,692.25450207
2020/03/17 17:01:24.ads02,212011.13765176
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00141501,655196.36331899
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.001415,707.42050177
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00140001,45045.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.0014,1434.28642857
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.001384,723asd857,6065.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.001333,500000.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.001331,751314.80090157
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.0013,90584.73617692
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.0012736,888.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00126388,5209.68879016
2020/03/17 17:01:24.884492,DOGE/USasd84492,DOGE/USDT,bid,0.0011,25909.09181819
2020/03/17 17:01asd/USDT,bid,0.001001,1001.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.001,210000.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00099999,10000.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00d090001,28as254.54597171
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.0009,34382.18555555
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00088888,433129.33129332
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00080sad618,1252.82195044
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.000501,2001.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00028,asd7142.85714286
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.00010287,39786.5144357
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.000101,100000.
2020/03/17 17:01:24.884492,DOGE/USDT,bid,0.0001,100000.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00aaaa165524,1309aaa1.96179283
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00165525,386648.54251
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00166,8000.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00167,8000.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00168,8056.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00168913,100607asd.29912822
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00169,86asd01.1923137
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00169998,8000.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.0016asd9999,50000.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.0017,630.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.001728,587.97164939
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00173333,46711.33626714
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00174999,50000.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00176666,625.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.001767,574.99434643
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00178195,566.79385303
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.001799,561.42139941
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00179999,50000.
2020/03/17 17:01:24.884492,DOas84492,DOGE/USdasdDT,ask,0.00182458,553.55100591
2020/03/17 17:01:24.884492,DOGasdE/USDT,ask,0.00183333,610.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00184521,10000.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.001848,549.79167216
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00185,51401.81536854
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.001855,1617.25067386
2020/03/17 17:01:24.884492asd,DOGE/USDT,ask,0.00186,10000.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00186375,3842.088
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00186666,605.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00187211,12891.08357866
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.001889,537.85866075
2020/03/17 17:01:24.884492,DOGEa4.8844sd2,DOGE/USDT,ask,0.00193,40572.52873722
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.001932,1525.88768641
2020/03/17 17:01:24.884492,Dasd2,DOGE/USDT,ask,0.001975,514.43797982
2020/03/17 17:01:dd4.884492,DOGE/USDT,ask,0.00199,50540.80151904
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00asd0200996,687.
2020/03/17 17:01:24.88asd4492,DOGE/USDT,ask,0.00201,3502.
2020/03/17 17:01:24.884492,DOGEsd/USDT,ask,0.00202,1003.9777278
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.002025,505.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00203,500.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00203333,500.
2020/03/17 17:01:24.884492,DOGE/USDT,ask,0.00204,500.
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02188301,7.44227001
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02187308,9.14011795
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02187307,3.467434
2020/03/17 17:01:30.099017,ETasdasdasdTC,bid,0.021873,1.
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02187163,0.0332asdasd2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02187008,0.21
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02186299,0.1
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02186251,0.0091
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02186054,4.56324046
asdasdasd
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02186052,0.05
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02185561,9.14455526
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.0218499,130.
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02184363,4.52654436
2020/03/17 17:01:30.099017,ETH/BTC,asdasd03/17 17:01:30.099017,ETH/BTC,bid,0.0218247,0.01248192
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.0218238,41.5
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02180845,50.
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.0218,32.74659999
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02179639,0.40030023
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.0217942,0.81461421
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02179148,49.
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02178009,0.73972375
